article,len,svc,bfm,bmw_prob,honda_prob,mercedes_prob,mitsubishi_prob,nissan_prob,toyota_prob,unknown_article_prob,vag_prob
RT21535GLT5,11,honda,nissan,0.0,0.0,0.0,0.002188183807439825,0.9934354485776805,0.00437636761487965,0.0,0.0
AFL6038AC02,11,honda,nissan,0.0,0.0,0.0,0.10714285714285714,0.8877551020408163,0.00510204081632653,0.0,0.0
FIA07DO007T,11,honda,nissan,0.0,0.07056451612903226,0.0,0.005040322580645161,0.876008064516129,0.04838709677419355,0.0,0.0
9020100X100,11,honda,nissan,0.0,0.0326530612244898,0.0,0.0,0.9051020408163265,0.05714285714285714,0.0,0.00510204081632653
BB5Z17C887A,11,honda,nissan,0.0,0.0,0.0,0.10714285714285714,0.8877551020408163,0.00510204081632653,0.0,0.0
1001101AK00,11,honda,nissan,0.0,0.10070671378091872,0.0,0.0,0.842756183745583,0.053003533568904596,0.0,0.0035335689045936395
NSP1BD04144,11,honda,nissan,0.0,0.0,0.0,0.10714285714285714,0.8877551020408163,0.00510204081632653,0.0,0.0
MCP004PCS20,11,honda,nissan,0.0,0.07056451612903226,0.0,0.005040322580645161,0.876008064516129,0.04838709677419355,0.0,0.0
FOR07FO032T,11,honda,nissan,0.0,0.07056451612903226,0.0,0.005040322580645161,0.876008064516129,0.04838709677419355,0.0,0.0
LP0W30AFS1L,11,honda,nissan,0.0,0.07936507936507936,0.0,0.014109347442680775,0.8395061728395061,0.06172839506172839,0.0,0.005291005291005291
AK5E0809957,11,honda,nissan,0.0,0.0022026431718061676,0.0,0.0011013215859030838,0.9966960352422908,0.0,0.0,0.0
NPA00T28430,11,honda,nissan,0.0,0.02894736842105263,0.0,0.0,0.9710526315789474,0.0,0.0,0.0
1002400ED01,11,honda,nissan,0.00904977375565611,0.17647058823529413,0.0,0.003393665158371041,0.8069381598793364,0.004147812971342383,0.0,0.0
NSP1BD04068,11,honda,nissan,0.0,0.0,0.0,0.10714285714285714,0.8877551020408163,0.00510204081632653,0.0,0.0
NSP1BD04051,11,honda,nissan,0.0,0.0,0.0,0.10714285714285714,0.8877551020408163,0.00510204081632653,0.0,0.0
11499CU60X2,11,honda,nissan,0.0,0.1377049180327869,0.0,0.003278688524590164,0.8524590163934426,0.006557377049180328,0.0,0.0
6U5Z17D696D,11,honda,nissan,0.0,0.06068601583113457,0.0,0.018469656992084433,0.8522427440633246,0.06860158311345646,0.0,0.0
AFL6053AC02,11,honda,nissan,0.0,0.0,0.0,0.10714285714285714,0.8877551020408163,0.00510204081632653,0.0,0.0
SP55941KP04,11,honda,nissan,0.0,0.0234375,0.0,0.0078125,0.9296875,0.0390625,0.0,0.0
CR4182CP050,11,honda,nissan,0.0,0.02894736842105263,0.0,0.0,0.9710526315789474,0.0,0.0,0.0
NPA00T95611,11,honda,nissan,0.0,0.02894736842105263,0.0,0.0,0.9710526315789474,0.0,0.0,0.0
NPA10C07790,11,honda,nissan,0.0,0.02894736842105263,0.0,0.0,0.9710526315789474,0.0,0.0,0.0
REN07KA003T,11,honda,nissan,0.0,0.07056451612903226,0.0,0.005040322580645161,0.876008064516129,0.04838709677419355,0.0,0.0
FOR07CO015T,11,honda,nissan,0.0,0.07056451612903226,0.0,0.005040322580645161,0.876008064516129,0.04838709677419355,0.0,0.0
AF1J0129620,11,honda,nissan,0.0,0.0,0.0,0.0,0.9978813559322034,0.00211864406779661,0.0,0.0
LP0W40AFS4L,11,honda,nissan,0.0,0.07936507936507936,0.0,0.014109347442680775,0.8395061728395061,0.06172839506172839,0.0,0.005291005291005291
BS04C061007,11,honda,nissan,0.0,0.0022026431718061676,0.0,0.0011013215859030838,0.9966960352422908,0.0,0.0,0.0
