article,len,svc,bfm,bmw_prob,honda_prob,mercedes_prob,mitsubishi_prob,nissan_prob,toyota_prob,unknown_article_prob,vag_prob
803003060,9,nissan,unknown_article,0.0,0.005037783375314861,0.0,0.0,0.04785894206549118,0.0,0.9445843828715366,0.0025188916876574307
538022210,9,nissan,unknown_article,0.0,0.00425531914893617,0.0,0.01276595744680851,0.08936170212765958,0.0,0.8936170212765957,0.0
411041035,9,nissan,unknown_article,0.0,0.00487012987012987,0.0,0.025974025974025976,0.07467532467532467,0.0016233766233766235,0.8912337662337663,0.0016233766233766235
504004781,9,nissan,unknown_article,0.0,0.0058823529411764705,0.0,0.01568627450980392,0.045098039215686274,0.0058823529411764705,0.9235294117647059,0.00392156862745098
254111717,9,nissan,unknown_article,0.0,0.0,0.0,0.0199501246882793,0.11970074812967581,0.0,0.8603491271820449,0.0
500327000,9,nissan,unknown_article,0.0,0.011013215859030838,0.0,0.015418502202643172,0.05726872246696035,0.0,0.9162995594713657,0.0
662129085,9,nissan,unknown_article,0.0,0.00411522633744856,0.0,0.03292181069958848,0.0411522633744856,0.0,0.9176954732510288,0.00411522633744856
127101010,9,nissan,unknown_article,0.0,0.00516795865633075,0.0,0.03617571059431524,0.082687338501292,0.0103359173126615,0.8656330749354005,0.0
430130005,9,nissan,unknown_article,0.0,0.024657534246575342,0.0,0.01643835616438356,0.08493150684931507,0.0,0.873972602739726,0.0
142222090,9,nissan,unknown_article,0.0,0.00425531914893617,0.0,0.01276595744680851,0.08936170212765958,0.0,0.8936170212765957,0.0
532032310,9,nissan,unknown_article,0.0,0.012461059190031152,0.0,0.01557632398753894,0.048286604361370715,0.0,0.9236760124610592,0.0
071115444,9,nissan,unknown_article,0.0,0.004022526146419952,0.0,0.038616251005631534,0.061946902654867256,0.0008045052292839903,0.8921962992759453,0.002413515687851971
003006000,9,nissan,unknown_article,0.0,0.012195121951219513,0.0,0.012195121951219513,0.04065040650406504,0.02032520325203252,0.9105691056910569,0.0040650406504065045
500020211,9,nissan,unknown_article,0.0,0.0032520325203252032,0.0,0.05365853658536585,0.04227642276422764,0.00975609756097561,0.8845528455284553,0.0065040650406504065
500380112,9,nissan,unknown_article,0.0,0.0054585152838427945,0.0,0.04148471615720524,0.0665938864628821,0.0,0.8831877729257642,0.0032751091703056767
222063221,9,nissan,unknown_article,0.0,0.00425531914893617,0.0,0.01276595744680851,0.08936170212765958,0.0,0.8936170212765957,0.0
